───────────────────────────────────────────────────────────────────────────────
Language                 Files     Lines   Blanks  Comments     Code Complexity
~com/caixa/backend/szacb001.cs      2595      907       515     1173         66
~/com/caixa/backend/zl4060b.cs      2560      775       696     1089        377
~/com/caixa/backend/zl3720b.cs      2558      818       597     1143        115
~/com/caixa/backend/zl4080b.cs      2557      775       694     1088        377
~/com/caixa/backend/zl4070b.cs      2556      775       693     1088        377
~com/caixa/backend/zecpb012.cs      2552      806       734     1012         65
~/com/caixa/backend/zl4120b.cs      2551      816       594     1141        115
~com/caixa/backend/zecpb014.cs      2549      806       731     1012         65
~com/caixa/backend/szcpb013.cs      2546      710       700     1136         74
~/com/caixa/backend/zl4170b.cs      2536      794       571     1171        184
~com/caixa/backend/szemb064.cs      2492      669       731     1092        111
~com/caixa/backend/szemb242.cs      2477      607       711     1159         92
~com/caixa/backend/zecpb053.cs      2471      787       684     1000         87
~/com/caixa/backend/zl3725b.cs      2453      778       561     1114        113
~/com/caixa/backend/zl4125b.cs      2445      776       559     1110        113
~com/caixa/backend/szcpb150.cs      2444      807       433     1204         47
~/com/caixa/backend/zl3005b.cs      2441      966       532      943         72
~com/caixa/backend/szsis538.cs      2439      753       661     1025        139
~com/caixa/backend/szsis539.cs      2438      748       666     1024        139
~/com/caixa/backend/zl3455b.cs      2425      750       619     1056        116
~/com/caixa/backend/zl3415b.cs      2412      749       615     1048        116
~com/caixa/backend/szemb192.cs      2411      786       549     1076         68
~INE/CLAINS_ONLINE/SZSIP003.cs      2405      712         0     1693        392
~com/caixa/backend/sipss528.cs      2400      759       823      818        191
~/com/caixa/backend/zl3420b.cs      2381      757       617     1007         89
~/com/caixa/backend/zl3710b.cs      2370      769       556     1045         88
~com/caixa/backend/zecpb052.cs      2370      728       650      992         85
~/com/caixa/backend/zl4110b.cs      2363      767       553     1043         88
~com/caixa/backend/sz00085s.cs      2359      680       852      827        232
~/com/caixa/backend/zl3460b.cs      2355      741       613     1001         87
~com/caixa/backend/szsip001.cs      2351      566       949      836        152
~/com/caixa/backend/zl3425b.cs      2347      751       599      997         87
~com/caixa/backend/szsib106.cs      2346      739       651      956        114
~/com/caixa/backend/zl3920b.cs      2345      741       607      997         89
~com/caixa/backend/szemb115.cs      2333      794       551      988         78
~/com/caixa/backend/zl3730b.cs      2328      753       541     1034         88
~/com/caixa/backend/zl4130b.cs      2325      753       539     1033         88
~com/caixa/backend/szemb051.cs      2323      735       655      933         92
~/com/caixa/backend/zl3960b.cs      2319      725       603      991         87
~/com/caixa/backend/zl3925b.cs      2311      735       589      987         87
~/com/caixa/backend/zl3465b.cs      2288      724       584      980         83
~/com/caixa/backend/zl3955b.cs      2277      711       564     1002         95
~/com/caixa/backend/zl3915b.cs      2269      710       564      995         93
~/com/caixa/backend/zl3715b.cs      2268      734       521     1013         96
~com/caixa/backend/szcpb014.cs      2268      690       596      982         66
~com/caixa/backend/sz02241s.cs      2265      562       779      924         88
~/com/caixa/backend/zl4115b.cs      2261      732       518     1011         98
~com/caixa/backend/sipss510.cs      2257      739       717      801        192
~com/caixa/backend/szemb114.cs      2255      747       537      971         76
~/com/caixa/backend/zl3740b.cs      2252      723       517     1012         86
~/com/caixa/backend/zl3965b.cs      2252      708       574      970         83
~/com/caixa/backend/zl4140b.cs      2245      721       514     1010         86
~ommon/Ionate/Cobol/Utility.cs      2235      324       128     1783        367
~/com/caixa/backend/zl3440b.cs      2228      701       565      962         87
~com/caixa/backend/szacb002.cs      2228      759       459     1010         63
~com/caixa/backend/sipss502.cs      2227      666       794      767        202
~com/caixa/backend/szsip087.cs      2225      755       578      892        134
~com/caixa/backend/szsis504.cs      2223      739       614      870         86
~com/caixa/backend/szems002.cs      2219      757       525      937        117
~/com/caixa/backend/zl3450b.cs      2215      694       572      949         81
~/com/caixa/backend/zl3480b.cs      2208      691       558      959         87
~/com/caixa/backend/zl3410b.cs      2200      691       569      940         79
~com/caixa/backend/szsip081.cs      2194      718       603      873        157
~/com/caixa/backend/zl3940b.cs      2192      685       555      952         87
~com/caixa/backend/sz00022s.cs      2192      627       776      789        213
~com/caixa/backend/szemp008.cs      2191      636       699      856         88
~/com/caixa/backend/zl3470b.cs      2190      688       560      942         81
~/com/caixa/backend/zl3430b.cs      2173      683       557      933         79
~/com/caixa/backend/zl3980b.cs      2172      675       548      949         87
~/com/caixa/backend/zl3950b.cs      2166      674       557      935         81
~com/caixa/backend/szemp040.cs      2164      613       660      891         89
~com/caixa/backend/szcpb125.cs      2160      637       509     1014         83
~com/caixa/backend/szemb065.cs      2157      589       636      932         79
~/com/caixa/backend/zl3910b.cs      2150      671       553      926         79
~/com/caixa/backend/zl3220b.cs      2142      813       475      854         81
~/com/caixa/backend/zl3970b.cs      2141      668       545      928         81
